Year,Seed,School,Round Finished,Conf,G,Rec,AdjOE,AdjDE,AdjNR,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
2023,11,Nevada,0,MWC,31,21–10,108.8,96.7,12.1,.7941,50.5,49.0,15.2,18.7,22.9,25.1,39.5,31.4,50.3,49.3,33.8,32.5,37.4,42.2,66.7,+0.7
2023,12,Drake,0,MVC,33,26–7,107.9,96.1,11.8,.7913,53.1,47.3,15.5,17.7,24.3,22.4,28.8,26.7,51.9,47.5,36.7,31.2,36.3,38.4,67.1,-0.7
2023,13,Iona,0,MAAC,34,27–7,108.8,97.0,11.8,.7892,51.8,45.9,15.3,20.9,32.0,30.5,29.0,31.2,50.8,47.0,36.0,29.2,32.1,34.5,69.5,-1.7
2023,12,VCU,0,A10,34,27–7,104.2,93.1,11.1,.7847,52.2,47.0,19.5,24.1,29.0,29.8,41.8,30.5,52.3,46.2,34.7,32.3,32.8,34.1,68.8,+1.0
2023,12,Charleston,0,CAA,33,30–3,109.2,97.7,11.5,.7821,51.5,47.9,16.7,19.3,35.1,25.5,32.7,24.7,52.9,49.1,33.3,30.3,47.4,32.0,71.8,+1.7
2023,13,Kent St.,0,MAC,32,26–6,106.1,95.1,11.0,.7783,51.3,47.2,16.3,22.6,30.9,30.2,32.0,38.8,52.2,47.8,33.2,30.9,38.6,40.7,68.8,+0.8
2023,11,Pittsburgh,1,ACC,33,22–11,112.5,101.5,11.0,.7646,53.2,49.2,16.4,16.7,30.4,28.2,32.4,30.6,52.7,48.6,36.0,33.4,44.1,39.8,68.1,-0.25
2023,12,Oral Roberts,0,Sum,30,26–4,111.9,101.2,10.7,.7612,56.1,48.5,13.2,17.6,24.5,27.4,24.6,22.0,56.6,46.6,37.0,34.2,45.8,39.9,71.2,+1.6
2023,13,Louisiana,0,SB,30,23–7,110.8,102.3,8.5,.7140,53.0,50.6,17.5,18.1,33.8,26.4,37.7,33.8,52.2,49.2,36.6,35.9,31.7,29.9,69.2,-0.5
2023,13,Furman,1,SC,31,24–7,111.9,104.1,7.8,.6980,55.6,50.6,15.8,18.4,29.6,27.1,34.7,31.8,59.1,51.2,34.4,33.1,46.4,35.2,69.1,-2.0
2023,14,Montana St.,0,BSky,32,23–9,104.1,97.0,7.1,.6933,50.9,49.4,17.6,20.1,25.7,25.5,44.4,35.5,52.4,48.0,32.0,34.8,33.3,34.2,67.1,-2.7
2023,15,Vermont,0,AE,32,22–10,107.9,101.2,6.7,.6771,54.9,50.7,14.2,16.8,19.3,22.5,28.4,26.9,55.5,50.0,36.2,34.6,43.3,36.1,65.4,-3.8
2023,15,Princeton,2,Ivy,27,19–8,107.6,101.6,6.0,.6597,52.5,48.0,16.9,14.5,28.4,22.8,32.2,29.3,53.5,47.2,34.0,33.1,40.7,32.6,68.1,-3.2
2023,15,Colgate,0,Pat,33,25–8,111.7,105.8,5.9,.6512,58.6,51.9,14.9,17.6,24.9,24.1,27.6,20.3,57.1,51.5,40.9,34.9,34.8,36.9,68.4,-3.7
2023,14,Grand Canyon,0,WAC,32,21–11,109.8,104.5,5.3,.6378,52.9,47.2,18.4,15.0,30.5,30.3,37.8,33.2,50.5,46.8,37.6,32.0,40.8,32.8,65.7,-3.8
2023,14,Kennesaw St.,0,ASun,31,23–8,105.0,100.5,4.5,.6241,52.9,51.2,17.9,19.6,27.5,25.8,36.5,36.2,51.3,50.5,37.1,34.8,37.9,39.3,69.3,-1.4
2023,14,UC Santa Barbara,0,BW,32,25–7,108.7,104.0,4.7,.6226,54.2,49.8,16.8,18.7,26.6,26.1,34.9,29.2,54.8,48.9,35.1,34.5,29.1,31.1,65.4,-1.5
2023,16,Northern Kentucky,0,Horz,32,20–12,101.1,101.1,0.0,.4993,49.8,51.3,17.5,23.2,31.3,32.8,27.4,30.8,47.7,48.9,35.2,36.7,40.7,38.9,62.6,-6.7
2023,15,UNC Asheville,0,BSth,32,25–7,101.2,102.4,-1.2,.4668,53.9,48.0,20.0,17.9,25.8,28.7,41.3,26.8,51.4,49.1,38.8,30.5,37.2,34.0,69.1,-1.9
2023,16,Texas A&M Corpus Chris,0,Slnd,29,19–10,104.4,106.2,-1.8,.4527,51.2,52.4,18.0,20.9,32.5,27.9,34.4,38.6,49.0,54.1,36.9,33.3,34.9,41.1,69.9,-6.0
2023,16,Howard,0,MEAC,31,19–12,100.9,105.7,-4.8,.3688,52.0,50.6,22.8,20.7,33.8,31.6,32.8,34.6,49.9,50.8,37.2,33.6,36.1,37.1,69.7,-7.3
2023,16,Southeast Missouri St.,0,OVC,33,17–16,98.7,106.9,-8.2,.2865,50.0,51.6,17.3,19.0,25.3,27.9,38.3,43.6,50.0,50.8,33.3,35.3,39.8,35.5,72.9,-11.7
2023,16,Texas Southern,0,SWAC,32,12–20,94.8,104.3,-9.5,.2495,46.2,49.3,20.3,18.5,29.3,27.7,34.9,38.1,47.4,48.7,28.7,33.6,28.1,34.9,70.1,-13.5
2023,16,Fairleigh Dickinson,1,NEC,32,17–15,104.6,117.0,-12.4,.2155,51.5,55.8,16.3,21.4,31.4,28.9,27.9,34.8,51.4,56.1,34.4,36.9,37.0,40.1,69.5,-12.2
2024,1,Houston,2,B12,34,30–4,118.5,85.3,33.2,.9778,49.7,44.0,13.7,24.7,36.9,30.2,29.9,39.0,48.4,43.4,34.7,30.0,36.6,40.9,64.3,+10.0
2024,1,Connecticut,6,BE,34,31–3,126.8,94.1,32.7,.9686,57.1,45.1,14.9,16.2,36.5,26.8,33.3,32.5,58.5,43.7,36.7,31.9,40.9,33.2,65.6,+11.2
2024,1,Purdue,5,B10,33,29–4,126.1,94.3,31.8,.9659,56.0,47.7,16.5,14.0,37.4,24.7,42.8,23.0,53.2,48.1,40.8,31.4,35.0,37.2,68.6,+10.6
2024,4,Auburn,0,SEC,34,27–7,120.5,92.1,28.4,.9563,54.1,43.4,14.9,18.2,32.9,30.3,38.2,41.0,54.9,42.8,35.2,29.8,37.5,33.3,70.8,+5.2
2024,2,Arizona,2,P12,33,25–8,121.6,93.3,28.3,.9546,55.0,48.7,16.1,18.1,36.3,23.1,36.7,25.7,54.6,47.8,37.1,33.4,32.6,38.2,73.1,+4.9
2024,2,Iowa St.,2,B12,34,27–7,113.4,87.5,25.9,.9520,51.9,47.1,15.7,25.7,31.6,29.4,36.1,35.2,51.7,46.9,34.9,31.5,32.0,45.0,68.5,+6.3
2024,2,Tennessee,3,SEC,32,24–8,115.4,91.1,24.3,.9383,51.5,45.4,14.6,18.9,32.4,28.6,34.3,35.8,51.6,44.3,34.2,31.4,41.3,41.4,70.2,+5.6
2024,1,North Carolina,2,ACC,34,27–7,117.8,93.3,24.5,.9364,51.3,46.4,14.4,14.9,32.8,23.5,36.8,28.3,50.3,46.0,35.4,31.4,35.9,36.1,71.4,+7.0
2024,2,Marquette,2,BE,34,25–9,118.7,94.3,24.4,.9339,55.1,49.7,14.3,21.1,26.0,30.8,25.6,28.2,56.0,49.2,35.8,33.6,40.5,43.1,70.1,+6.6
2024,3,Creighton,2,BE,32,23–9,120.4,96.3,24.1,.9288,57.5,46.4,15.3,11.2,25.9,24.6,24.5,16.2,60.6,45.7,36.1,32.2,48.9,27.2,67.9,+4.4
2024,4,Duke,3,ACC,32,24–8,120.7,96.9,23.8,.9265,55.2,49.0,14.3,16.9,31.8,25.9,33.8,27.6,54.4,49.1,37.7,32.6,37.4,35.5,67.9,+3.5
2024,4,Alabama,4,SEC,32,21–11,125.6,101.4,24.2,.9213,56.3,49.9,16.0,15.6,34.9,29.9,35.2,39.6,57.6,51.1,36.5,31.9,46.8,36.7,73.5,+3.3
2024,3,Illinois,3,B10,34,26–8,124.3,100.7,23.6,.9187,53.8,48.0,15.1,12.3,36.2,26.1,37.8,27.1,54.7,46.6,34.9,34.3,38.3,27.9,70.8,+5.6
2024,5,Saint Mary's,0,WCC,32,25–7,115.1,93.4,21.7,.9170,53.1,45.1,16.0,16.7,39.0,22.4,28.3,32.2,53.0,43.6,35.5,32.4,36.7,29.0,63.1,+1.4
2024,5,Gonzaga,2,WCC,31,24–7,120.6,98.3,22.3,.9132,56.7,47.3,14.0,16.5,33.3,27.2,31.5,25.8,58.3,45.1,35.5,34.0,31.4,36.9,70.1,+2.4
2024,6,BYU,0,B12,33,23–10,120.2,98.5,21.7,.9087,55.1,48.0,15.2,16.0,32.8,24.7,25.3,32.1,58.0,48.2,34.8,31.8,50.7,34.1,70.0,+2.3
2024,4,Kansas,1,B12,31,21–10,113.9,93.3,20.6,.9078,53.4,47.6,16.4,16.8,25.3,26.4,32.8,28.5,54.8,45.3,33.3,33.8,29.7,41.1,69.9,+3.8
2024,3,Baylor,1,B12,32,22–10,122.2,100.5,21.7,.9046,55.6,51.3,17.7,17.1,35.1,27.1,40.5,30.9,53.4,51.9,39.4,33.5,38.3,35.5,66.7,+4.5
2024,9,Michigan St.,1,B10,33,19–14,113.6,93.5,20.1,.9034,51.5,48.0,14.7,18.7,29.9,28.7,29.9,32.6,50.5,47.1,35.9,32.8,30.2,41.3,66.3,-0.19
2024,5,Wisconsin,0,B10,35,22–13,120.0,99.0,21.0,.9006,52.4,52.2,14.6,16.9,30.5,24.5,33.5,33.2,52.6,50.4,34.8,37.1,35.4,34.4,66.0,+2.9
2024,3,Kentucky,0,SEC,32,23–9,122.5,101.9,20.6,.8923,57.4,49.5,14.2,16.0,28.9,30.2,30.4,33.4,54.7,49.8,41.2,32.6,37.3,39.9,73.5,+2.8
2024,7,Florida,0,SEC,35,24–11,119.3,99.4,19.9,.8912,51.5,48.8,15.8,14.5,37.5,28.9,38.6,34.2,51.7,49.0,34.2,32.2,34.5,32.7,72.6,+2.8
2024,7,Texas,1,B12,32,20–12,118.1,98.4,19.7,.8899,53.7,49.0,16.6,18.6,30.5,30.0,30.4,35.0,53.4,47.4,36.1,34.8,34.9,32.4,68.2,+0.7
2024,11,New Mexico,0,MWC,34,25–9,114.6,95.5,19.1,.8898,51.0,48.0,13.9,19.5,33.4,27.0,33.1,33.5,51.4,49.2,33.4,30.6,29.8,36.6,73.7,+1.5
2024,8,Nebraska,0,B10,33,23–10,115.9,96.9,19.0,.8868,53.2,46.3,15.9,16.4,27.8,30.0,32.4,27.7,52.8,45.2,35.8,31.9,44.5,41.7,69.6,+2.0
2024,10,Colorado,1,P12,34,24–10,117.4,98.2,19.2,.8861,55.3,49.3,18.1,15.2,32.4,24.0,35.3,28.1,53.6,50.1,39.4,31.9,30.4,35.3,68.7,+1.7
2024,8,Mississippi St.,0,SEC,34,21–13,112.3,94.7,17.6,.8765,51.7,47.7,18.7,18.2,35.4,27.6,37.9,32.4,53.4,50.2,32.5,29.4,38.2,41.1,68.1,+0.6
2024,5,San Diego St.,2,MWC,32,22–10,111.8,94.4,17.4,.8745,49.8,47.2,16.0,18.0,32.7,28.0,37.5,33.3,51.6,48.3,31.3,30.5,37.8,40.5,67.1,+2.2
2024,6,Texas Tech,0,B12,33,23–10,117.2,99.1,18.1,.8732,52.8,49.1,16.5,17.0,30.2,30.3,34.6,26.6,51.5,49.6,36.5,32.1,41.1,39.0,67.4,+2.8
2024,6,Clemson,3,ACC,32,21–11,117.2,99.2,18.0,.8722,53.9,48.7,14.9,13.6,27.7,25.2,30.6,31.2,54.4,47.1,35.4,34.0,40.2,40.6,67.2,+1.0
2024,7,Dayton,1,A10,31,24–7,117.8,100.7,17.1,.8590,56.6,47.9,15.8,15.7,26.9,29.0,37.2,21.8,53.7,48.2,40.2,31.7,44.5,40.4,65.0,+2.3
2024,9,TCU,0,B12,33,21–12,114.3,97.9,16.4,.8566,51.9,50.3,17.9,20.8,35.5,28.6,35.1,35.7,51.2,50.9,35.6,32.8,30.2,35.2,70.9,+0.9
2024,9,Northwestern,1,B10,32,21–11,116.3,99.7,16.6,.8553,53.2,51.6,13.3,18.8,25.7,28.2,29.9,39.4,49.7,50.3,39.4,35.9,36.8,36.9,64.7,+1.1
2024,10,Nevada,0,MWC,32,25–7,114.3,98.1,16.2,.8537,53.3,48.2,15.0,17.3,27.5,27.2,46.2,34.3,52.6,49.1,36.5,31.3,33.6,41.0,67.7,+2.5
2024,10,Boise St.,0,MWC,30,20–10,113.5,97.7,15.8,.8492,51.6,49.8,16.5,16.8,32.5,23.1,36.1,33.1,51.2,52.1,34.8,30.6,39.8,36.9,67.6,+0.7
2024,7,Washington St.,1,P12,33,24–9,112.6,97.0,15.6,.8488,52.1,47.3,16.1,15.9,32.9,24.9,31.7,32.7,52.6,46.9,34.0,32.0,32.0,31.5,65.9,+1.8
2024,10,Colorado St.,0,MWC,32,22–10,114.5,98.7,15.8,.8468,54.6,49.3,14.8,16.9,24.3,27.5,32.6,31.8,57.6,48.5,33.2,34.0,38.3,34.0,66.9,+1.1
2024,9,Texas A&M,1,SEC,34,20–14,115.1,99.7,15.4,.8399,45.4,50.1,14.2,16.9,41.9,28.0,38.2,31.2,47.0,49.5,28.4,33.9,38.1,44.9,66.6,-0.06
2024,6,South Carolina,0,SEC,33,26–7,114.4,99.2,15.2,.8368,50.8,48.0,15.5,14.9,33.1,28.0,31.8,30.8,51.1,46.8,33.5,33.6,41.0,31.2,64.0,+4.7
2024,8,Florida Atlantic,0,Amer,33,25–8,117.6,102.5,15.1,.8296,55.0,49.7,15.8,16.5,33.8,29.2,34.8,27.5,56.0,49.3,35.6,33.6,38.8,36.3,68.9,+1.1
2024,10,Virginia,0,ACC,33,23–10,105.1,91.7,13.4,.8287,49.3,46.2,13.2,19.3,26.0,28.1,25.1,25.7,46.8,46.6,36.3,30.4,32.7,39.9,61.0,+1.6
2024,10,Drake,0,MVC,33,27–6,114.6,100.2,14.4,.8236,54.9,51.0,13.9,17.4,24.2,22.1,32.6,31.0,55.1,51.9,36.5,33.0,39.6,39.3,68.8,+1.6
2024,8,Utah St.,1,MWC,31,25–6,114.1,100.3,13.8,.8152,54.1,49.6,15.7,16.4,28.5,25.4,40.0,30.4,57.1,53.1,32.1,29.0,33.4,36.7,69.5,+3.1
2024,11,Oregon,1,P12,34,23–11,113.6,100.0,13.6,.8134,51.8,51.5,14.8,17.9,28.7,27.1,32.3,32.8,52.7,51.6,33.6,34.3,36.7,36.2,68.1,+1.3
2024,11,N.C. State,4,ACC,36,22–14,113.6,100.7,12.9,.8004,50.7,50.5,13.7,17.9,28.6,29.3,32.5,31.9,50.1,49.5,34.6,34.9,33.5,35.3,68.9,-0.42
2024,12,Grand Canyon,1,WAC,32,28–4,111.5,99.9,11.6,.7803,52.0,45.9,17.8,19.9,34.6,29.6,45.3,34.8,52.3,44.4,34.4,32.6,36.1,33.6,69.0,+1.4
2024,12,James Madison,1,SB,33,30–3,112.0,100.7,11.3,.7721,54.4,46.7,14.7,19.8,32.0,27.6,34.2,35.1,54.2,48.8,36.5,28.6,38.1,35.1,70.8,+1.4
2024,11,Duquesne,1,A10,34,23–11,106.9,97.2,9.7,.7503,50.1,48.0,17.5,19.5,29.9,30.0,33.1,35.3,49.6,48.4,33.9,31.7,39.7,37.3,67.2,-2.1
2024,12,McNeese St.,0,Slnd,29,26–3,111.7,101.7,10.0,.7451,54.9,47.8,14.2,23.0,32.1,30.4,40.6,33.9,52.8,46.3,39.4,33.0,33.6,48.1,66.3,+0.6
2024,13,Samford,0,SC,32,27–5,112.2,102.6,9.6,.7364,56.9,50.0,18.1,21.7,30.2,32.0,36.4,37.0,55.5,49.5,39.3,33.9,40.9,40.1,73.6,+0.02
2024,13,Yale,1,Ivy,29,20–9,109.7,100.4,9.3,.7349,52.3,49.7,14.1,16.0,28.4,24.0,26.9,29.0,52.5,48.8,34.6,34.0,35.3,41.4,65.6,-2.7
2024,13,Charleston,0,CAA,33,26–7,112.9,105.5,7.4,.6859,52.4,50.6,14.3,16.4,33.5,26.6,26.9,28.3,52.6,50.5,34.8,33.8,47.1,36.9,71.0,-1.7
2024,13,Vermont,0,AE,32,26–6,105.4,99.8,5.6,.6515,51.8,46.7,13.8,15.1,22.4,23.3,29.7,25.9,53.1,46.4,33.5,31.5,44.1,36.5,64.3,-1.4
2024,12,UAB,0,Amer,33,22–11,112.4,106.9,5.5,.6412,50.1,51.0,16.7,16.1,35.3,31.0,40.5,31.4,50.4,50.2,33.1,35.0,31.3,36.7,68.7,-2.8
2024,14,Akron,0,MAC,32,22–10,105.7,101.9,3.8,.6054,52.0,48.6,17.2,16.6,29.5,25.6,33.6,29.0,54.8,50.7,32.0,30.0,41.5,36.8,66.7,-4.6
2024,14,Morehead St.,0,OVC,30,22–8,106.7,103.4,3.3,.5876,54.4,45.7,18.5,15.5,32.0,26.4,31.3,32.7,55.6,45.4,35.3,31.1,45.1,31.2,65.3,-3.5
2024,15,Western Kentucky,0,CUSA,30,19–11,104.5,101.3,3.2,.5869,51.9,48.3,18.3,18.6,28.5,26.7,32.9,33.4,52.1,48.3,34.4,32.2,31.0,40.1,76.0,-6.6
2024,14,Oakland,1,Horz,34,23–11,108.2,105.1,3.1,.5847,52.1,50.6,16.2,16.3,30.6,28.6,30.9,26.8,51.8,50.5,35.1,33.9,40.8,40.7,67.7,-4.3
2024,15,South Dakota St.,0,Sum,31,19–12,107.7,105.2,2.5,.5675,55.3,50.8,16.4,16.5,24.4,25.3,30.4,27.4,55.9,49.0,36.2,35.2,40.2,47.1,68.9,-7.6
2024,14,Colgate,0,Pat,33,24–9,102.3,102.5,-0.2,.4953,53.4,47.2,16.3,16.1,25.0,24.5,27.6,24.5,53.3,48.7,35.7,29.9,38.3,39.6,67.2,-4.2
2024,16,Longwood,0,BSth,31,18–13,103.6,104.2,-0.6,.4840,49.4,51.3,18.0,19.6,36.7,25.5,39.5,36.1,48.6,50.9,34.2,34.6,28.3,39.5,67.8,-8.8
2024,15,Long Beach St.,0,BW,33,19–14,105.2,107.9,-2.7,.4255,48.9,51.2,17.1,18.5,33.3,29.6,38.1,32.6,49.7,50.0,31.3,35.1,28.3,43.6,72.4,-8.3
2024,15,Saint Peter's,0,MAAC,31,18–13,97.2,100.7,-3.5,.4010,45.0,46.6,19.6,20.3,35.1,29.4,38.1,42.3,42.4,46.4,33.9,31.5,31.1,34.5,65.0,-8.9
2024,16,Montana St.,0,BSky,31,15–16,102.7,106.4,-3.7,.3996,53.9,52.3,16.8,18.6,20.7,28.6,30.7,37.0,53.4,54.1,36.4,32.6,41.4,35.4,69.5,-11.8
2024,16,Stetson,0,ASun,31,19–12,108.4,114.1,-5.7,.3568,53.4,52.0,15.8,13.5,27.5,31.2,31.7,25.9,52.5,52.2,36.5,34.5,41.8,37.4,66.9,-7.0
2024,16,Howard,0,MEAC,32,16–16,104.8,113.0,-8.2,.2959,52.0,50.9,21.4,16.7,33.4,30.7,42.2,39.1,49.2,50.8,37.5,34.0,38.9,33.2,68.7,-12.2
2024,16,Grambling St.,0,SWAC,31,17–14,97.4,106.3,-8.9,.2678,48.2,49.1,20.5,19.0,28.1,32.7,39.6,33.9,47.0,48.4,34.1,33.7,29.8,33.4,65.9,-8.1
2024,16,Wagner,0,NEC,29,14–15,95.2,105.4,-10.2,.2362,44.6,48.4,15.9,17.0,29.5,27.0,26.8,29.9,42.8,50.9,31.6,29.9,38.2,41.2,62.3,-11.6
2025,1,Houston,,B12,34,30–4,124.6,87.6,37.0,.9830,52.7,44.9,14.6,21.7,36.1,29.3,28.2,34.1,49.0,43.9,39.8,30.9,34.5,43.1,62.2,+11.6
2025,1,Duke,,ACC,34,31–3,127.4,90.8,36.6,.9800,57.4,44.5,14.4,17.7,35.2,26.5,32.1,25.4,58.0,43.4,37.7,30.9,45.4,37.9,66.5,+9.4
2025,1,Auburn,,SEC,33,28–5,129.7,93.4,36.3,.9775,55.7,46.0,13.4,17.4,34.3,30.3,33.5,39.2,56.1,47.2,36.8,29.2,40.6,34.8,68.5,+12.5
2025,1,Florida,,SEC,34,30–4,127.0,94.0,33.0,.9694,55.0,45.3,15.0,17.0,38.1,28.8,32.6,33.0,56.4,45.9,35.5,29.6,43.6,37.3,70.3,+11.1
2025,2,Alabama,,SEC,33,25–8,127.1,96.2,30.9,.9606,56.3,47.9,16.7,13.5,34.7,29.2,40.1,33.9,59.7,48.8,35.0,30.8,46.2,35.1,75.4,+9.8
2025,2,Tennessee,,SEC,34,27–7,118.8,90.4,28.4,.9589,52.8,44.4,16.0,17.8,35.4,30.1,35.4,29.4,54.1,46.7,34.0,27.8,43.0,45.1,64.6,+9.3
2025,3,Texas Tech,,B12,33,25–8,125.7,96.9,28.8,.9524,55.5,48.0,14.8,17.4,34.3,28.5,29.7,33.5,54.3,48.2,37.9,31.7,44.6,34.1,66.3,+5.8
2025,3,Iowa St.,,B12,33,24–9,119.5,92.6,26.9,.9496,54.6,48.4,16.9,21.8,32.2,28.4,38.5,28.9,55.1,47.5,35.8,33.2,36.9,40.7,69.3,+5.4
2025,4,Arizona,,B12,34,22–12,123.4,96.3,27.1,.9455,52.9,48.6,16.2,16.6,35.9,28.5,36.6,29.2,55.1,47.2,32.4,33.6,34.6,41.9,70.6,+5.4
2025,4,Maryland,,B10,33,25–8,118.0,92.4,25.6,.9436,53.8,47.0,14.5,20.2,31.0,27.2,32.9,25.9,52.7,47.6,37.2,30.7,35.5,35.8,70.6,+4.6
2025,8,Gonzaga,,WCC,33,25–8,123.4,96.6,26.8,.9432,55.7,47.5,13.2,18.2,32.7,26.4,30.9,28.6,57.8,49.1,34.4,30.2,33.5,40.6,70.9,+2.7
2025,2,Michigan St.,,B10,33,27–6,116.9,92.4,24.5,.9370,51.2,46.1,16.6,16.4,35.3,24.6,37.8,33.1,53.6,49.1,30.8,27.9,32.7,41.4,68.6,+7.8
2025,3,Wisconsin,,B10,35,26–9,122.3,96.9,25.4,.9357,53.6,47.9,14.1,14.5,28.0,26.6,33.8,28.1,54.7,46.8,34.9,33.0,48.1,39.1,68.2,+5.9
2025,2,St. John's,,BE,34,30–4,112.8,89.7,23.1,.9331,49.7,46.6,15.6,21.9,37.3,28.9,30.2,30.4,51.5,45.8,30.4,31.8,30.3,40.8,70.9,+7.8
2025,6,BYU,,B12,33,24–9,124.3,98.9,25.4,.9326,57.2,50.6,17.6,17.2,33.3,26.1,30.2,29.5,58.6,49.3,37.1,34.8,48.3,44.4,68.0,+4.8
2025,3,Kentucky,,SEC,33,22–11,124.1,98.8,25.3,.9324,56.0,50.4,15.2,14.0,28.7,25.9,35.9,31.0,55.9,53.7,37.4,30.8,41.7,43.5,71.6,+5.5
2025,7,Kansas,,B12,33,21–12,116.0,92.5,23.5,.9310,53.1,46.2,16.7,15.6,30.4,27.5,24.3,28.0,53.4,46.1,35.2,30.9,34.3,40.7,69.1,+4.1
2025,6,Illinois,,B10,33,21–12,121.7,97.1,24.6,.9309,52.3,47.3,15.8,12.7,36.0,26.3,34.6,26.8,57.3,46.1,31.1,33.3,46.9,30.4,72.1,+3.4
2025,4,Purdue,,B10,33,22–11,124.5,99.5,25.0,.9289,56.3,52.0,15.6,17.8,31.0,29.9,34.6,31.0,55.5,56.4,38.5,30.7,38.1,42.7,65.8,+4.3
2025,6,Missouri,,SEC,33,22–11,125.9,100.9,25.0,.9276,56.2,50.7,15.2,20.0,33.7,32.2,46.8,35.3,56.7,51.1,37.0,33.4,41.5,38.2,68.9,+3.1
2025,4,Texas A&M,,SEC,32,22–10,115.6,93.0,22.6,.9247,47.5,48.2,18.2,19.7,42.0,27.8,41.7,35.3,48.0,46.5,31.1,33.4,37.6,47.0,66.8,+5.2
2025,8,Louisville,,ACC,34,27–7,118.0,95.3,22.7,.9212,53.4,49.2,16.5,18.6,32.2,27.2,34.5,26.8,57.0,48.3,33.0,33.7,48.1,39.7,69.6,+5.4
2025,5,Clemson,,ACC,33,27–6,117.9,95.6,22.3,.9177,53.6,48.9,15.7,20.1,33.7,29.9,28.2,27.6,52.3,49.3,37.2,32.2,38.4,38.3,65.0,+4.7
2025,7,UCLA,,B10,32,22–10,116.8,94.8,22.0,.9167,53.0,50.5,15.9,22.8,32.8,29.2,32.9,34.6,53.1,51.2,35.2,33.2,36.0,44.8,65.8,+3.3
2025,7,Saint Mary's,,WCC,32,27–5,115.1,93.4,21.7,.9165,50.9,46.2,15.1,16.6,40.5,24.9,31.4,25.0,51.8,45.8,32.6,31.2,33.4,31.3,62.5,+4.2
2025,5,Michigan,,B10,34,25–9,116.2,94.4,21.8,.9156,54.5,46.3,19.8,16.0,33.2,29.8,35.0,28.5,57.7,45.9,33.4,31.3,42.5,38.9,70.2,+6.2
2025,7,Marquette,,BE,33,23–10,117.0,96.1,20.9,.9058,52.0,49.9,13.5,21.5,30.1,31.0,26.1,30.2,54.9,51.3,32.5,31.8,46.3,39.8,68.5,+3.6
2025,9,Baylor,,B12,32,18–14,120.8,99.3,21.5,.9042,51.5,51.2,16.1,18.8,35.6,31.2,31.0,33.5,51.2,49.8,34.7,35.4,40.2,40.8,65.4,+2.0
2025,6,Mississippi,,SEC,33,22–11,117.1,96.4,20.7,.9026,51.1,50.5,12.8,20.5,25.4,30.8,35.6,39.5,51.0,51.6,34.1,32.7,40.2,44.0,68.7,+4.8
2025,9,Georgia,,SEC,32,20–12,115.4,95.8,19.6,.8944,52.5,47.2,18.8,18.0,36.1,31.8,39.8,30.4,53.8,47.8,33.5,30.9,36.8,40.6,67.2,+2.0
2025,8,Mississippi St.,,SEC,33,21–12,118.5,98.6,19.9,.8924,51.7,51.9,15.1,19.0,34.1,29.5,31.6,35.4,55.2,50.1,31.4,36.1,42.3,44.2,68.7,+2.9
2025,11,VCU,,A10,33,27–6,115.2,96.1,19.1,.8896,52.4,44.4,16.8,20.6,36.7,30.0,32.2,36.1,54.2,43.6,33.5,30.6,47.4,35.3,66.9,+1.0
2025,8,Connecticut,,BE,33,23–10,122.2,102.3,19.9,.8849,55.5,48.3,17.1,15.5,35.6,27.4,30.6,40.0,57.3,46.0,35.4,35.1,42.6,34.2,64.5,+2.2
2025,9,Creighton,,BE,34,24–10,116.8,98.2,18.6,.8806,55.8,47.0,18.1,11.7,26.9,27.2,28.5,16.9,60.5,45.8,33.9,32.7,49.0,35.2,67.9,+3.1
2025,5,Oregon,,B10,33,24–9,115.3,97.0,18.3,.8797,52.2,49.1,16.2,17.6,30.6,29.2,33.4,27.7,53.0,50.0,34.0,31.7,38.6,37.4,68.4,+5.3
2025,11,North Carolina,,ACC,35,22–13,118.3,99.9,18.4,.8740,54.2,49.6,15.1,15.2,29.2,27.1,34.8,30.0,54.9,49.2,35.3,33.5,37.0,37.9,71.3,+1.3
2025,10,New Mexico,,MWC,32,25–7,112.2,95.4,16.8,.8669,50.8,49.2,15.6,20.5,31.5,25.6,37.8,35.0,50.6,48.2,34.1,33.8,32.2,38.3,73.8,+2.8
2025,11,Xavier,,BE,32,21–11,115.6,98.3,17.3,.8657,53.9,50.6,16.0,17.6,25.2,25.2,37.2,28.1,51.3,50.5,38.8,33.9,37.4,37.2,69.8,+0.33
2025,10,Vanderbilt,,SEC,32,20–12,118.2,100.9,17.3,.8602,51.7,52.9,14.7,20.0,32.2,29.7,34.0,39.0,53.6,51.5,32.5,36.9,40.2,37.5,70.3,+1.5
2025,11,Texas,,SEC,34,19–15,116.6,99.8,16.8,.8573,52.5,48.4,14.3,16.6,29.8,29.7,36.6,39.3,51.8,47.5,36.0,33.3,35.4,36.2,68.1,+0.03
2025,12,Colorado St.,,MWC,34,25–9,115.3,98.7,16.6,.8559,55.8,48.5,17.4,16.7,26.4,25.3,31.8,33.6,56.5,47.7,36.6,33.1,42.8,37.9,66.8,+0.9
2025,9,Oklahoma,,SEC,33,20–13,117.9,101.2,16.7,.8539,54.9,51.1,17.3,18.1,26.5,31.7,39.6,35.8,54.6,54.9,37.0,30.5,41.9,41.9,69.2,+2.1
